"BehaviorSpace results (NetLogo 7.0.4)","Table version 2.0"
"model.nlogox"
"E1-shock-decomposition"
"07/25/2026 15:08:26:337 +0530"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","fertilizer-shock","fuel-shock","panic-rate","government-intervention?","[step]","bullwhip-ratio-farmer","bullwhip-ratio-retailer","[food-security-index] of one-of governments","[demand] of one-of consumers"
"369","0.627","0.75","1.02","false","4","0","0","0.6525379099110721","53.37862720035"
"368","0.627","0.75","1.02","false","143","35.804249844469034","16.91587514007178","0.25295183352791095","52.36064537473974"
"369","0.627","0.75","1.02","false","5","0","0","0.7263281531685651","50.592929583592216"
"368","0.627","0.75","1.02","false","144","35.67240730022241","17.336490997239512","0.2504987667988554","42.08752573375977"
"369","0.627","0.75","1.02","false","6","0","0","0.8066676184850986","39.279709313908555"
"368","0.627","0.75","1.02","false","145","35.610076008372474","17.286930617320866","0.24394854476134872","56.350060503295374"
"369","0.627","0.75","1.02","false","7","0","0","0.8017506364661331","64.32464098431944"
"368","0.627","0.75","1.02","false","146","35.281170840920495","17.190867221742657","0.3472632474941589","63.77579812051174"
"369","0.627","0.75","1.02","false","8","0","0","0.8017506364661331","46.63174153083537"
"368","0.627","0.75","1.02","false","147","35.13114711206904","17.05791783761415","0.4648257474941589","38.61998934054489"
"369","0.627","0.75","1.02","false","9","0","0","0.7396217395291163","33.68114965322229"
"368","0.627","0.75","1.02","false","148","34.73997455646346","16.85351117834964","0.4629523518705386","34.63151787410057"
"369","0.627","0.75","1.02","false","10","0","0","0.5204380682433811","55.17378805793442"
"369","0.627","0.75","1.02","false","11","0","0","0.6913118354764355","48.01161317685855"
"368","0.627","0.75","1.02","false","149","34.59537302199004","16.821186073276948","0.48380245003334776","57.703483883794135"
"369","0.627","0.75","1.02","false","12","29.753600774672258","7.405826832897367","0.5172229884104678","73.06458795966711"
"368","0.627","0.75","1.02","false","150","34.61002065637141","16.880376800684175","0.48380245003334776","48.60070642674595"
"369","0.627","0.75","1.02","false","13","29.425141513312514","9.00936298222599","0.5015984102426999","59.48379099843495"
"368","0.627","0.75","1.02","false","151","34.573801456942434","16.894640722066633","0.3500326588551234","41.94066173339453"
"369","0.627","0.75","1.02","false","14","30.33070748146023","10.095414538244205","0.6190556950141803","52.725574573286956"
"368","0.627","0.75","1.02","false","152","34.61285994099541","16.895323236598195","0.249210312296295","51.986812139903925"
"369","0.627","0.75","1.02","false","15","31.87013564386518","10.978539129178529","0.6190556950141803","49.367478291321056"
"368","0.627","0.75","1.02","false","153","34.68928345405029","16.994105299216734","0.355239334899251","54.13971536692327"
"369","0.627","0.75","1.02","false","16","35.38095060131662","15.607485932276596","0.5255750388166766","54.672197689006914"
"368","0.627","0.75","1.02","false","154","34.37317283825628","16.7952018492391","0.4241150636791712","35.286481869381504"
"369","0.627","0.75","1.02","false","17","33.88321266889048","15.013229731058486","0.5077734568182429","62.051003164868966"
"368","0.627","0.75","1.02","false","155","33.96462968741011","16.82023121784104","0.2669407257163652","72.74680963508831"
"369","0.627","0.75","1.02","false","18","31.0945432590235","14.271797747641028","0.31398291240905984","36.836079027572595"
"368","0.627","0.75","1.02","false","156","33.964902291255044","16.878488056173186","0.31348795242714267","48.405137627047246"
"369","0.627","0.75","1.02","false","19","31.40354261421643","14.832803864695926","0.4707329124090598","45.41736592194381"
"369","0.627","0.75","1.02","false","20","31.03417661315822","14.987931533571636","0.5577451753334418","42.30632503231659"
"370","0.627","0.75","1.02","false","0","0","0","1","50"
"369","0.627","0.75","1.02","false","21","29.746240053122637","14.425485834048624","0.5836945411840904","40.97817483843839"
"370","0.627","0.75","1.02","false","1","0","0","0.9864826079406891","42.86301483825338"
"369","0.627","0.75","1.02","false","22","30.01140429753285","15.155125380658745","0.5836945411840904","49.16428648851628"
"370","0.627","0.75","1.02","false","2","0","0","0.7784907738201434","67.74923663704206"
"369","0.627","0.75","1.02","false","23","27.7420678510068","12.969045409032375","0.37275836545963603","78.42018132966167"
"370","0.627","0.75","1.02","false","3","0","0","0.7095498533576957","54.92914067362303"
"369","0.627","0.75","1.02","false","24","27.490965921373064","13.144602891535829","0.3163338248451263","58.81669073286456"
"370","0.627","0.75","1.02","false","4","0","0","0.7095498533576957","58.6381835946888"
"369","0.627","0.75","1.02","false","25","27.696094959022876","13.551883141556768","0.4369465826782013","59.73662508963462"
"370","0.627","0.75","1.02","false","5","0","0","0.8131549908083124","41.040282001519884"
"369","0.627","0.75","1.02","false","26","27.95035220250445","13.698561512340643","0.47319850898430954","46.06059969261125"
"370","0.627","0.75","1.02","false","6","0","0","0.8154179692025885","47.43723903360891"
"369","0.627","0.75","1.02","false","27","28.360263056560058","15.321613012047427","0.47100790053422537","48.18606468985475"
"370","0.627","0.75","1.02","false","7","0","0","0.8154179692025885","42.54223296123197"
"370","0.627","0.75","1.02","false","8","0","0","0.8154179692025885","34.93698645254885"
"369","0.627","0.75","1.02","false","28","30.987815108519737","15.210902997515609","0.45788605795854453","44.75729399613898"
"370","0.627","0.75","1.02","false","9","0","0","0.7176615622740288","61.35610361523966"
"369","0.627","0.75","1.02","false","29","30.510080070790096","15.396175381891473","0.45788605795854453","61.36692488151111"
"370","0.627","0.75","1.02","false","10","0","0","0.5214243599611137","42.330878081288176"
"369","0.627","0.75","1.02","false","30","30.924935848739135","15.831124638521556","0.41755805433874915","48.23817863974171"
"370","0.627","0.75","1.02","false","11","0","0","0.7241290287093922","71.59271238596607"
"369","0.627","0.75","1.02","false","31","30.504347764074694","15.654888386370876","0.3235495862184699","45.02094514675643"
"370","0.627","0.75","1.02","false","12","27.558681853960888","12.264028854021689","0.6475873716777977","41.36243190186935"
"369","0.627","0.75","1.02","false","32","30.503891939417805","15.949159449133175","0.41153653925004896","59.6968460964256"
"370","0.627","0.75","1.02","false","13","22.602327967960314","11.577536248286235","0.5257112712728329","70.46958131126519"
"369","0.627","0.75","1.02","false","33","34.52755962831054","15.95266416700181","0.32477625132167376","55.7415843896915"
"370","0.627","0.75","1.02","false","14","23.328516031228922","12.568522832525023","0.6458390594424253","54.269520570714604"
"369","0.627","0.75","1.02","false","34","33.2554610901705","15.74965320592885","0.31464467079838493","39.94654298522344"
"370","0.627","0.75","1.02","false","15","25.079383147859836","13.327679723438067","0.6458390594424253","47.89231158493424"
"369","0.627","0.75","1.02","false","35","30.616210349979916","14.749083093694681","0.4312865581661328","31.797408647675486"
"370","0.627","0.75","1.02","false","16","25.953397786139778","16.70693454345456","0.512947182704672","48.84423202201104"
"369","0.627","0.75","1.02","false","36","31.039561562151405","15.184369828756989","0.4312865581661328","53.82184551827513"
"370","0.627","0.75","1.02","false","17","22.73827482254038","14.803579265910772","0.5160702230000354","68.91838557831734"
"369","0.627","0.75","1.02","false","37","31.3695348317945","16.62173135620895","0.43218440417569826","55.29979276558251"
"370","0.627","0.75","1.02","false","18","21.533919709328806","14.659370240395504","0.3154403667245617","39.75228599300924"
"369","0.627","0.75","1.02","false","38","41.38480482041084","16.09925942820207","0.3461390036883461","63.690191265452626"
"370","0.627","0.75","1.02","false","19","19.65943729720113","12.956712791861104","0.4721903667245617","70.35411325041659"
"369","0.627","0.75","1.02","false","39","41.78993128407848","16.51926228404117","0.3461390036883461","55.34474580778291"
"370","0.627","0.75","1.02","false","20","21.37806203455819","14.802383785154278","0.379239529218298","56.64657477830777"
"369","0.627","0.75","1.02","false","40","39.64672592677178","15.67630763525797","0.3461390036883461","69.0733150811029"
"370","0.627","0.75","1.02","false","21","19.485693823553365","14.175098893814834","0.43770859750546875","36.37170203971087"
"369","0.627","0.75","1.02","false","41","39.955514841455624","16.112450463721515","0.31578119485489065","48.32756209310033"
"370","0.627","0.75","1.02","false","22","19.51818157166212","14.388541060496378","0.4782902924975525","62.058322145754396"
"369","0.627","0.75","1.02","false","42","39.74741343279273","16.30526148147828","0.3327025181323095","60.87632744019262"
"370","0.627","0.75","1.02","false","23","19.753246607199316","17.065951532937586","0.35087687520327143","56.55575993669616"
"369","0.627","0.75","1.02","false","43","45.330986536274835","16.70234132663255","0.3327025181323095","49.68817408152992"
"370","0.627","0.75","1.02","false","24","20.0003749128102","17.05974942667999","0.34752707333430854","50.8046284443753"
"369","0.627","0.75","1.02","false","44","43.446596593394496","16.941834075515406","0.3152399237107128","37.589081789536124"
"370","0.627","0.75","1.02","false","25","19.60108036984598","17.178704481687454","0.4327676019498969","42.707040358040985"
"369","0.627","0.75","1.02","false","45","43.900444145802005","16.94356720123682","0.3152399237107128","52.41937448956933"
"370","0.627","0.75","1.02","false","26","19.457792129915937","16.82868377573835","0.4327676019498969","41.478773427419775"
"369","0.627","0.75","1.02","false","46","43.49529645137086","17.03010172329311","0.31365595747644043","42.16774260946808"
"370","0.627","0.75","1.02","false","27","19.95386028677403","17.38906944498415","0.5895176019498969","53.39535707784047"
"369","0.627","0.75","1.02","false","47","43.43748621379845","16.849041454391088","0.47040595747644043","59.2409171790415"
"370","0.627","0.75","1.02","false","28","18.818263088477966","16.425090651948274","0.6118420630238104","34.98956578831971"
"369","0.627","0.75","1.02","false","48","54.95720429099592","17.42347630525543","0.3164997762879354","56.33976195229953"
"370","0.627","0.75","1.02","false","29","18.08044693043562","15.95054940557479","0.6547023339036755","36.29679729651408"
"369","0.627","0.75","1.02","false","49","55.291951869883476","17.78287452945572","0.3164997762879354","48.36836256122188"
"370","0.627","0.75","1.02","false","30","27.76398664801119","15.994416227809738","0.36190744737471275","66.07543432711441"
"369","0.627","0.75","1.02","false","50","55.351600005317316","18.04136289994572","0.3164997762879354","45.85356552467372"
"370","0.627","0.75","1.02","false","31","23.355146001359955","13.516027572931604","0.36190744737471275","21.929642447769005"
"369","0.627","0.75","1.02","false","51","55.749327978662215","19.116884487131827","0.3164997762879354","49.90813213800083"
"370","0.627","0.75","1.02","false","32","22.931643399186836","13.422061248207925","0.36190744737471275","37.339883130293984"
"369","0.627","0.75","1.02","false","52","51.632680457547615","17.74333057280737","0.33352953980681876","30.353450067545747"
"370","0.627","0.75","1.02","false","33","23.08141422830075","13.75620695666263","0.36418966572812356","56.57053707470795"
"370","0.627","0.75","1.02","false","34","23.226921851522942","13.773810394273367","0.3327061110348451","48.775388589240904"
"369","0.627","0.75","1.02","false","53","53.23579922708151","17.644406004979594","0.33352953980681876","39.302744060609925"
"370","0.627","0.75","1.02","false","35","27.617585634605625","14.028267047941688","0.3327061110348451","56.61617338280572"
"369","0.627","0.75","1.02","false","54","51.22957523106464","16.8550266955629","0.33352953980681876","34.598369876501465"
"370","0.627","0.75","1.02","false","36","27.837461553392522","13.986486892045244","0.3148107213556339","55.742950673255656"
"369","0.627","0.75","1.02","false","55","51.538326233949064","16.953308240892877","0.3143835935788209","53.60286180181022"
"370","0.627","0.75","1.02","false","37","28.002987722403315","14.725402006486421","0.31365137339865523","56.44304670581718"
"369","0.627","0.75","1.02","false","56","50.38582183160804","16.591916995766596","0.31359128998309616","62.79437240443859"
"370","0.627","0.75","1.02","false","38","27.65455484388535","14.90830657717259","0.3137898250986907","42.55082900227178"
"369","0.627","0.75","1.02","false","57","50.142670668545776","16.665910271132926","0.4703412899830961","42.54424482007157"
"370","0.627","0.75","1.02","false","39","26.721225489785123","14.571930614100655","0.4705398250986907","66.46994712009099"
"369","0.627","0.75","1.02","false","58","53.437332242391804","17.00122776188534","0.32937560919412645","59.658468272854435"
"370","0.627","0.75","1.02","false","40","37.10679965950151","16.59740375730057","0.33713264832034534","52.11146226263438"
"369","0.627","0.75","1.02","false","59","52.644537185250954","16.78437449968819","0.3148390484176532","63.03476852570411"
"370","0.627","0.75","1.02","false","41","37.48846151286144","16.619987563193646","0.33713264832034534","51.65899569367794"
"369","0.627","0.75","1.02","false","60","52.92968249894546","17.075312275518055","0.3165789637007996","48.54066771477362"
"370","0.627","0.75","1.02","false","42","36.870564773720325","16.531142869062386","0.43775632100230844","63.27771072293434"
"369","0.627","0.75","1.02","false","61","53.08034627246053","17.083691938756914","0.3165789637007996","56.08976718903685"
"370","0.627","0.75","1.02","false","43","37.178249388186956","16.663519126972","0.43775632100230844","53.54242997056579"
"369","0.627","0.75","1.02","false","62","51.84182238558692","17.093853858542282","0.3280459265936875","38.178498548644754"
"370","0.627","0.75","1.02","false","44","37.2348807126586","16.77617673528432","0.33888992019027026","49.02042864243092"
"369","0.627","0.75","1.02","false","63","53.3200996697123","17.17647233986677","0.3280459265936875","51.436605028466786"
"370","0.627","0.75","1.02","false","45","42.63252390608374","17.111091679400165","0.33888992019027026","53.30238292369303"
"369","0.627","0.75","1.02","false","64","52.81169913383661","17.192994161919096","0.3280459265936875","40.718194766316856"
"370","0.627","0.75","1.02","false","46","42.37926973509288","17.150548653146924","0.33888992019027026","42.04055186432242"
"369","0.627","0.75","1.02","false","65","52.2729911821172","16.94121357341788","0.3280459265936875","40.32940858997247"
"370","0.627","0.75","1.02","false","47","42.2151839167025","17.548287876786517","0.33888992019027026","42.614947219437"
"370","0.627","0.75","1.02","false","48","42.305800275312926","17.479379987014774","0.32068923274549216","45.05945800608322"
"369","0.627","0.75","1.02","false","66","52.265429363021816","17.036911793151205","0.24102393030979688","49.638992715245834"
"370","0.627","0.75","1.02","false","49","41.02071962075198","17.131037869900442","0.47743923274549216","35.513269485718446"
"369","0.627","0.75","1.02","false","67","52.47208420984492","17.285975053648965","0.35858643030979687","47.05639105795649"
"370","0.627","0.75","1.02","false","50","42.30433400191414","16.342329226600036","0.3481430302137766","69.94684077970987"
"369","0.627","0.75","1.02","false","68","50.50601555036923","16.491518269632174","0.3309040270155921","69.20184357581601"
"370","0.627","0.75","1.02","false","51","40.82870993545968","15.65832787695313","0.3481430302137766","33.8637373401925"
"369","0.627","0.75","1.02","false","69","50.49908960840314","17.245173708548478","0.24282314997054252","53.495103636789"
"370","0.627","0.75","1.02","false","52","41.11815809392914","15.935384513857072","0.32800010345107905","51.65326178134649"
"369","0.627","0.75","1.02","false","70","50.41324420066481","17.492308309512524","0.245864933325615","54.60316038260425"
"370","0.627","0.75","1.02","false","53","41.39316645523063","15.933842879657746","0.32800010345107905","49.28700701866197"
"369","0.627","0.75","1.02","false","71","50.235222142913074","17.59266751623202","0.245864933325615","59.499291272040665"
"370","0.627","0.75","1.02","false","54","42.37392347192174","16.46416612633075","0.3239751267987329","57.45170169040378"
"369","0.627","0.75","1.02","false","72","50.43473282477466","19.35077530125219","0.2505837576561788","56.32669177223992"
"370","0.627","0.75","1.02","false","55","43.40192886732803","16.74451530096649","0.3239751267987329","49.46994452600485"
"369","0.627","0.75","1.02","false","73","49.725733176174224","19.050693030683878","0.3681462576561788","39.032482289526"
"370","0.627","0.75","1.02","false","56","42.71169101750793","16.577384217343205","0.3239751267987329","63.44077250602625"
"369","0.627","0.75","1.02","false","74","49.61309949763209","19.164456863669983","0.4846945886265145","58.943188416739346"
"370","0.627","0.75","1.02","false","57","42.96507331051145","18.277946523003564","0.3239751267987329","48.204226750724956"
"369","0.627","0.75","1.02","false","75","49.028785787012055","19.292064761691723","0.4787524026180293","62.824242301582025"
"370","0.627","0.75","1.02","false","58","42.9167509922889","18.308083907776965","0.3420899772303962","53.93765202358926"
"369","0.627","0.75","1.02","false","76","52.26691487946196","19.127210292790284","0.2785669149060486","43.12622344034107"
"370","0.627","0.75","1.02","false","59","42.97233711594189","18.541218159316166","0.4988399772303962","55.05747535325632"
"369","0.627","0.75","1.02","false","77","52.27928090379902","19.383478142744718","0.2785669149060486","52.78461648872501"
"370","0.627","0.75","1.02","false","60","45.349803581491635","18.672784573084826","0.39479087966369164","51.402874658531196"
"369","0.627","0.75","1.02","false","78","52.45652428824754","19.349807221628453","0.2785669149060486","47.2822150798703"
"370","0.627","0.75","1.02","false","61","45.58606994126803","18.694159802129075","0.39479087966369164","47.712629813429125"
"369","0.627","0.75","1.02","false","79","52.53784428268415","19.787542899208162","0.2785669149060486","56.6835528428341"
"370","0.627","0.75","1.02","false","62","45.85928361500111","18.96346511113184","0.42747436755361823","52.748232197333635"
"369","0.627","0.75","1.02","false","80","52.668377133382045","19.99628804402312","0.2498205171566148","46.758093668073116"
"370","0.627","0.75","1.02","false","63","46.11015914192606","18.98088720477004","0.45563502101368747","48.66091934393813"
"369","0.627","0.75","1.02","false","81","53.144771056389594","20.16547169898676","0.3321317838671028","57.05707515684839"
"370","0.627","0.75","1.02","false","64","47.60915097608321","19.588962241568236","0.3492962474953111","58.34161644466559"
"369","0.627","0.75","1.02","false","82","55.90406883453317","20.87550140451777","0.23685192218397547","45.01175964831165"
"370","0.627","0.75","1.02","false","65","48.061838100183245","19.72612335980177","0.3492962474953111","49.05947331966389"
"369","0.627","0.75","1.02","false","83","56.19577714577817","20.875274989150398","0.23685192218397547","50.755251374230696"
"369","0.627","0.75","1.02","false","84","55.449008253028516","20.746107511547017","0.23685192218397547","39.0702758190107"
"370","0.627","0.75","1.02","false","66","48.10988865073907","19.890542565124512","0.2709212474953111","57.238940285414245"
"370","0.627","0.75","1.02","false","67","48.404318182025854","20.639291793688248","0.2709212474953111","51.768058934278"
"369","0.627","0.75","1.02","false","85","55.31486381344841","20.594615825241085","0.3544144221839755","58.86152586081263"
"370","0.627","0.75","1.02","false","68","47.84032534237067","20.395959667212978","0.2504758626491045","41.82274512358109"
"369","0.627","0.75","1.02","false","86","56.01556050536086","20.95394412279937","0.2478685981648129","51.42608304388223"
"370","0.627","0.75","1.02","false","69","47.8048984804964","20.651286858129126","0.3680383626491045","48.52169645047567"
"369","0.627","0.75","1.02","false","87","56.65362868310905","21.087278889370033","0.2478685981648129","44.43346138075476"
"370","0.627","0.75","1.02","false","70","47.865863764246505","20.63570571157062","0.3465136960651352","53.99469910470106"
"369","0.627","0.75","1.02","false","88","52.507526692597416","19.52650550450763","0.2478685981648129","77.47856325209091"
"370","0.627","0.75","1.02","false","71","47.00471956395747","20.188700036050875","0.3465136960651352","37.60109813169672"
"369","0.627","0.75","1.02","false","89","52.75006336245928","20.556562172333447","0.2478685981648129","49.781831939577806"
"370","0.627","0.75","1.02","false","72","46.39305282730128","20.067574067488053","0.37824075488016184","38.829166687422706"
"369","0.627","0.75","1.02","false","90","51.5653105192849","20.091843901202374","0.26070544150601693","65.96784152921161"
"370","0.627","0.75","1.02","false","73","46.623434526308145","20.206906846326973","0.49580325488016186","48.33848372135619"
"369","0.627","0.75","1.02","false","91","51.377472196994425","20.178319244876295","0.37826794150601695","43.6047443394645"
"370","0.627","0.75","1.02","false","74","49.63108214299135","20.760376699979915","0.28702347214470303","50.411297473587254"
"369","0.627","0.75","1.02","false","92","50.68154577285889","19.858421015225616","0.37826794150601695","39.21683952747381"
"370","0.627","0.75","1.02","false","75","49.51053768125918","20.70236935001157","0.28702347214470303","44.6199464851256"
"369","0.627","0.75","1.02","false","93","50.80574997045624","20.027861852602754","0.37826794150601695","56.02484347748563"
"369","0.627","0.75","1.02","false","94","50.04063814507614","19.850523775291038","0.3836783108025062","37.708835261914516"
"370","0.627","0.75","1.02","false","76","49.714974041045686","20.924573480820214","0.28702347214470303","47.25034373389481"
"351","0.627","0.75","1.02","false","16","45.18237480057394","12.63959573665238","0.5251258913245809","40.9916557419906"
"370","0.627","0.75","1.02","false","77","48.85526707258208","20.463411713196354","0.28702347214470303","37.16961880384089"
"369","0.627","0.75","1.02","false","95","50.06252332315614","19.979800400540288","0.40456007386767673","57.52158132995533"
"370","0.627","0.75","1.02","false","78","48.72075551694062","20.609896280861523","0.2478160000590771","55.494095958245005"
"369","0.627","0.75","1.02","false","96","51.95237591900475","20.29527618611021","0.26528315100215766","42.20114604754435"
"370","0.627","0.75","1.02","false","79","49.00218341429203","20.647772735148187","0.29053836089784624","41.46776210784598"
"369","0.627","0.75","1.02","false","97","51.98994726790009","20.288353909663744","0.26528315100215766","53.111370977709974"
"370","0.627","0.75","1.02","false","80","49.074643052927996","20.760755724279033","0.29053836089784624","55.82162752725944"
"369","0.627","0.75","1.02","false","98","52.007738106565625","20.41513260240442","0.26528315100215766","44.92316602813589"
"370","0.627","0.75","1.02","false","81","49.10709993255107","21.792404034208708","0.25393421200511623","56.35512016586097"
"369","0.627","0.75","1.02","false","99","51.53444444807787","20.207715761819607","0.26528315100215766","39.6942187293088"
"370","0.627","0.75","1.02","false","82","47.56297172376516","21.185025065028697","0.24340504808948663","33.794166087817075"
"369","0.627","0.75","1.02","false","100","51.4374338057491","20.363281735169146","0.24278714253911535","46.74988713342757"
"370","0.627","0.75","1.02","false","83","47.76337778517084","21.39576872829965","0.3609675480894866","47.440259833931684"
"369","0.627","0.75","1.02","false","101","51.86323261895477","20.347976695258133","0.29797836416613765","45.54742239183902"
"370","0.627","0.75","1.02","false","84","49.34187991554846","21.54700206901663","0.24749990805740024","55.62028624305177"
"369","0.627","0.75","1.02","false","102","50.737195617085845","19.99502044649676","0.29797836416613765","67.20029698874977"
"370","0.627","0.75","1.02","false","85","49.446429038179225","21.553577939264084","0.24749990805740024","55.225395669778024"
"369","0.627","0.75","1.02","false","103","50.01875460448832","20.391626442311956","0.24155222405151844","63.973846177310264"
"370","0.627","0.75","1.02","false","86","49.57885385158025","21.735307390186804","0.2589257504577585","45.906154452869885"
"369","0.627","0.75","1.02","false","104","51.47548602898547","20.379828227992274","0.24772715013167762","54.58995776554964"
"369","0.627","0.75","1.02","false","105","51.453862069011755","20.481544236041298","0.36528965013167763","44.31631279815836"
"370","0.627","0.75","1.02","false","87","49.793454424922906","21.786095899433942","0.2589257504577585","52.30109268863778"
"370","0.627","0.75","1.02","false","88","51.53451021135406","22.385652370770174","0.252980793350824","62.13860929266378"
"369","0.627","0.75","1.02","false","106","51.49345087729895","20.48544547620505","0.36528965013167763","45.27063604518527"
"369","0.627","0.75","1.02","false","107","51.488508839512136","20.610422013986767","0.40475316181514254","44.563956491859386"
"370","0.627","0.75","1.02","false","89","51.59932586508877","22.343221215455152","0.252980793350824","55.947819763137936"
"370","0.627","0.75","1.02","false","90","48.83979685941233","21.258835239083034","0.252980793350824","27.49323725528742"
"369","0.627","0.75","1.02","false","108","49.56497888353295","19.947022765518447","0.45918202115556783","29.91470215345003"
"370","0.627","0.75","1.02","false","91","47.56393245909409","20.726513842645417","0.252980793350824","67.16791123908074"
"369","0.627","0.75","1.02","false","109","46.64261862446708","18.93994781417926","0.45918202115556783","24.74825859700588"
"370","0.627","0.75","1.02","false","92","47.62613043374379","20.78340841176935","0.2424341207148771","48.749669730107456"
"369","0.627","0.75","1.02","false","110","46.319546481364824","18.81984636942802","0.37718265124020045","41.675676761981336"
"370","0.627","0.75","1.02","false","93","47.74646152876152","20.97461217927906","0.35999662071487715","53.154225402901695"
"369","0.627","0.75","1.02","false","111","46.32776749593066","18.822421596143137","0.30502863458053053","49.517354395291626"
"370","0.627","0.75","1.02","false","94","47.6970002807522","21.012127999063782","0.35999662071487715","47.26412917700385"
"369","0.627","0.75","1.02","false","112","45.657722965979694","18.64345217993736","0.30502863458053053","35.83468087310721"
"370","0.627","0.75","1.02","false","95","46.96480940643203","20.830664443304816","0.35999662071487715","36.56471117901617"
"369","0.627","0.75","1.02","false","113","45.706422541633174","18.596660478288516","0.42259113458053055","56.15133796627221"
"370","0.627","0.75","1.02","false","96","46.475610217062346","20.711911599555897","0.2686561115448849","40.039343735478546"
"369","0.627","0.75","1.02","false","114","46.51496744942623","18.61036431393261","0.2790326038976236","70.74633802033837"
"370","0.627","0.75","1.02","false","97","43.93690212698092","19.678025824180633","0.3862186115448849","25.521638826150628"
"369","0.627","0.75","1.02","false","115","46.42616549553348","18.587581177751858","0.35473832326286864","59.05198223073242"
"370","0.627","0.75","1.02","false","98","44.12411091169526","19.505462090430893","0.27006668699529907","64.22953339737347"
"369","0.627","0.75","1.02","false","116","46.40257006033019","18.667658310955034","0.35473832326286864","57.968672476036836"
"370","0.627","0.75","1.02","false","99","44.230845621104386","19.525776312846858","0.25270649854859734","49.282394126174815"
"370","0.627","0.75","1.02","false","100","42.48853927979174","18.849346823726407","0.3020543261571492","71.8610490644124"
"369","0.627","0.75","1.02","false","117","46.55393532882329","19.200896456314705","0.35473832326286864","52.93620260306276"
"370","0.627","0.75","1.02","false","101","38.625066623443544","17.648583628041717","0.243831689304364","84.14386109327313"
"369","0.627","0.75","1.02","false","118","46.897001629859346","19.192521289278744","0.27955326411126424","47.898832712675706"
"370","0.627","0.75","1.02","false","102","39.11479066815556","17.719255598402853","0.24569189966611485","51.58045586910866"
"369","0.627","0.75","1.02","false","119","47.30077931000609","19.195204379998952","0.27955326411126424","40.674767906691855"
"370","0.627","0.75","1.02","false","103","38.921740638040674","17.785136789000976","0.2752247550910102","58.7224518761965"
"369","0.627","0.75","1.02","false","120","46.60362808663441","18.84362581494805","0.2707097606466101","66.03347612896144"
"370","0.627","0.75","1.02","false","104","38.95706203565479","17.734336489799166","0.2752247550910102","57.254701664343"
"369","0.627","0.75","1.02","false","121","46.76968055078312","19.032312205278544","0.2707097606466101","50.04644619019502"
"370","0.627","0.75","1.02","false","105","38.92738203072706","17.927630292651763","0.3927872550910102","42.76771811895062"
"370","0.627","0.75","1.02","false","106","38.05479336600545","17.31622365599592","0.28105374428619123","71.46807317227388"
"369","0.627","0.75","1.02","false","122","46.56353931662461","19.0372406357248","0.25227860668535557","40.73219825174874"
"370","0.627","0.75","1.02","false","107","38.15143982020649","17.47155437645319","0.39861624428619125","51.62447373546926"
"369","0.627","0.75","1.02","false","123","46.55414565957763","19.120143977295463","0.3698411066853556","57.631399351848316"
"370","0.627","0.75","1.02","false","108","38.07773456228446","17.460263425305946","0.3617152924792585","45.874148188036116"
"369","0.627","0.75","1.02","false","124","50.93223458074337","19.106187481808405","0.23855302763922306","35.5538126956568"
"370","0.627","0.75","1.02","false","109","38.21893742066959","17.58085940774461","0.3617152924792585","48.033482248994936"
"369","0.627","0.75","1.02","false","125","50.85154716055551","19.019814884532217","0.23855302763922306","42.62136351510421"
"370","0.627","0.75","1.02","false","110","38.297967412133886","17.699651437300208","0.3529400488117056","45.54546427798767"
"369","0.627","0.75","1.02","false","126","50.39086990720151","18.933738634876544","0.23855302763922306","63.45565269289318"
"370","0.627","0.75","1.02","false","111","38.259986346596754","17.82320853090217","0.37951197257261027","54.91952315133597"
"369","0.627","0.75","1.02","false","127","50.50257719118375","18.989438268400193","0.23855302763922306","47.05929567390257"
"370","0.627","0.75","1.02","false","112","40.713277211084645","18.41208819784974","0.2671098551002316","70.09018096471375"
"369","0.627","0.75","1.02","false","128","50.488877777593615","19.024685140604344","0.24222102864921413","46.621075673036735"
"370","0.627","0.75","1.02","false","113","40.8375675870593","18.43055823485449","0.2671098551002316","47.20397237321454"
"369","0.627","0.75","1.02","false","129","53.31360936381803","19.172198708266844","0.24222102864921413","51.43433750967484"
"370","0.627","0.75","1.02","false","114","40.78464524423496","18.484205156592903","0.2671098551002316","59.26740156466862"
"369","0.627","0.75","1.02","false","130","52.508967506976944","18.96673965156791","0.24222102864921413","34.8964803662071"
"370","0.627","0.75","1.02","false","115","40.74033099748754","18.43912395115629","0.3846723551002316","42.81084844829121"
"369","0.627","0.75","1.02","false","131","52.24963438070739","19.055397982166053","0.24222102864921413","40.03562273514473"
"370","0.627","0.75","1.02","false","116","40.88747299482596","18.46664406861513","0.2815722339985617","49.109582029311355"
"369","0.627","0.75","1.02","false","132","52.28800104416621","19.012136446919953","0.24254637131139106","44.822661616478165"
"370","0.627","0.75","1.02","false","117","42.4695415571041","18.567260622459337","0.2815722339985617","44.90215293230112"
"369","0.627","0.75","1.02","false","133","52.43698399548332","19.151853847303148","0.3601088713113911","51.82747993265319"
"370","0.627","0.75","1.02","false","118","42.55951849433228","18.631322294473094","0.2815722339985617","46.0572690940352"
"369","0.627","0.75","1.02","false","134","54.25609342013099","19.180130426642002","0.25320843704174745","50.438616825257434"
