"BehaviorSpace results (NetLogo 7.0.4)","Table version 2.0"
"model.nlogox"
"E2-intervention-returns-panic"
"07/25/2026 15:55:12:733 +0530"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","government-intervention?","rho","panic-rate","fertilizer-shock","fuel-shock","[step]","bullwhip-ratio-farmer","bullwhip-ratio-retailer","[food-security-index] of one-of governments"
"330","true","0.2","1","0.627","0.75","48","45.35364182263024","12.232287430575676","0.3135"
"373","true","0.2","1.02","0.627","0.75","49","34.36141216888882","13.843440238807275","0.3135"
"372","true","0.2","1.02","0.627","0.75","133","28.940882719144447","6.108173287851804","0.23512500000000003"
"372","true","0.2","1.02","0.627","0.75","134","29.046096462055807","6.107341471867955","0.23512500000000003"
"373","true","0.2","1.02","0.627","0.75","50","31.661982903765225","12.951416336469725","0.3135"
"373","true","0.2","1.02","0.627","0.75","51","30.450433768172633","12.321332567751133","0.3135"
"372","true","0.2","1.02","0.627","0.75","135","28.69146968542412","6.118778458342587","0.23512500000000003"
"373","true","0.2","1.02","0.627","0.75","52","30.658193528470978","12.716700898082362","0.4685063086785654"
"372","true","0.2","1.02","0.627","0.75","136","28.692176698755052","6.119944769325281","0.23512500000000003"
"373","true","0.2","1.02","0.627","0.75","53","31.11557786505385","12.939050888726968","0.534379352881387"
"372","true","0.2","1.02","0.627","0.75","137","28.888679560079915","6.198299321330496","0.23512500000000003"
"373","true","0.2","1.02","0.627","0.75","54","30.11949592078138","12.65952573008319","0.6812541260822584"
"373","true","0.2","1.02","0.627","0.75","55","29.47172872228623","12.218048691587116","0.6750895393734855"
"372","true","0.2","1.02","0.627","0.75","138","29.087580941780605","6.2219246086881155","0.35268750000000004"
"373","true","0.2","1.02","0.627","0.75","56","29.517916520487177","12.435220148979196","0.6269688550095347"
"372","true","0.2","1.02","0.627","0.75","139","29.38727878053858","6.25517340769029","0.24207841752287496"
"373","true","0.2","1.02","0.627","0.75","57","31.372983052749035","12.468942380855527","0.3774873177902062"
"372","true","0.2","1.02","0.627","0.75","140","29.259825696514127","6.273949600478258","0.2745785607291399"
"373","true","0.2","1.02","0.627","0.75","58","30.581032287484483","12.122109890794361","0.3135"
"372","true","0.2","1.02","0.627","0.75","141","28.007971160820066","6.152928680857302","0.2745785607291399"
"373","true","0.2","1.02","0.627","0.75","59","26.451430701772885","10.603825084870131","0.3135"
"372","true","0.2","1.02","0.627","0.75","142","27.718575203251127","6.169823471332694","0.23512500000000003"
"373","true","0.2","1.02","0.627","0.75","60","24.957773820682593","9.88240430414816","0.38568102654592595"
"330","true","0.2","1","0.627","0.75","49","45.36233508530008","12.256988090392007","0.3135"
"372","true","0.2","1.02","0.627","0.75","143","27.54888351320286","6.195702178992144","0.23512500000000003"
"373","true","0.2","1.02","0.627","0.75","61","25.050392842459967","10.081888216722795","0.542431026545926"
"373","true","0.2","1.02","0.627","0.75","62","25.310907193215492","10.09486761761194","0.6138104558511193"
"372","true","0.2","1.02","0.627","0.75","144","26.304143473769116","5.9082109364444735","0.23512500000000003"
"373","true","0.2","1.02","0.627","0.75","63","25.391171771744947","10.151655913182077","0.5296081121857967"
"372","true","0.2","1.02","0.627","0.75","145","26.303512113211852","5.905257357694656","0.23512500000000003"
"373","true","0.2","1.02","0.627","0.75","64","25.423034466360324","10.167705807049483","0.41892348307953486"
"372","true","0.2","1.02","0.627","0.75","146","25.96361367000692","5.791282416584874","0.33813343163775006"
"373","true","0.2","1.02","0.627","0.75","65","25.31123988961005","10.15246435444124","0.3301940585841353"
"372","true","0.2","1.02","0.627","0.75","147","26.08472469211418","5.785866890890733","0.33339229007177373"
"372","true","0.2","1.02","0.627","0.75","148","26.095995778620054","5.757570301173537","0.2992915646615691"
"373","true","0.2","1.02","0.627","0.75","66","25.01880251797516","10.173670350768909","0.23512500000000003"
"372","true","0.2","1.02","0.627","0.75","149","26.184135201849475","5.748183081447704","0.2666612992014433"
"373","true","0.2","1.02","0.627","0.75","67","24.838919365250444","10.095770627186583","0.23512500000000003"
"372","true","0.2","1.02","0.627","0.75","150","26.18274473782386","5.751795927484181","0.23512500000000003"
"373","true","0.2","1.02","0.627","0.75","68","24.27974273258942","10.082782156388792","0.35268750000000004"
"372","true","0.2","1.02","0.627","0.75","151","26.269294219277494","5.747858515580681","0.23512500000000003"
"373","true","0.2","1.02","0.627","0.75","69","25.651177883545433","10.091402009073022","0.23512500000000003"
"372","true","0.2","1.02","0.627","0.75","152","25.666386474936218","5.603427537796717","0.2359105101683719"
"373","true","0.2","1.02","0.627","0.75","70","25.60265992685675","10.147379738642487","0.24690026786468552"
"372","true","0.2","1.02","0.627","0.75","153","25.988553243357714","5.608704935939999","0.23512500000000003"
"373","true","0.2","1.02","0.627","0.75","71","25.604593885517126","10.35542791540753","0.31976509927741253"
"372","true","0.2","1.02","0.627","0.75","154","26.022838858461725","5.597029611801018","0.23512500000000003"
"373","true","0.2","1.02","0.627","0.75","72","25.634379255749696","10.254663820120326","0.31976509927741253"
"372","true","0.2","1.02","0.627","0.75","155","26.185438032657174","5.6590784812250945","0.2555974624959859"
"373","true","0.2","1.02","0.627","0.75","73","25.898163763933585","10.285274743027449","0.27682664006766056"
"372","true","0.2","1.02","0.627","0.75","156","26.344146507309656","5.658430323377052","0.28058286103026614"
"373","true","0.2","1.02","0.627","0.75","74","26.7526051576387","10.312611298269823","0.23512500000000003"
"373","true","0.2","1.02","0.627","0.75","75","26.702177427151785","10.295097217200226","0.23512500000000003"
"373","true","0.2","1.02","0.627","0.75","76","26.80182392372826","10.325015221178903","0.23512500000000003"
"374","true","0.2","1.02","0.627","0.75","0","0","0","1"
"373","true","0.2","1.02","0.627","0.75","77","26.245971233442006","10.271772376218003","0.23512500000000003"
"374","true","0.2","1.02","0.627","0.75","1","0","0","0.9414272828423534"
"374","true","0.2","1.02","0.627","0.75","2","0","0","0.7678978354139337"
"373","true","0.2","1.02","0.627","0.75","78","26.22536418496641","10.287683155207933","0.23512500000000003"
"374","true","0.2","1.02","0.627","0.75","3","0","0","0.6623716849779343"
"373","true","0.2","1.02","0.627","0.75","79","26.288311892618953","10.513241433662209","0.35268750000000004"
"374","true","0.2","1.02","0.627","0.75","4","0","0","0.6623716849779343"
"373","true","0.2","1.02","0.627","0.75","80","26.414849585789362","10.559791013023222","0.23512500000000003"
"374","true","0.2","1.02","0.627","0.75","5","0","0","0.800625097636877"
"373","true","0.2","1.02","0.627","0.75","81","26.418267309676217","10.159367858357037","0.23512500000000003"
"374","true","0.2","1.02","0.627","0.75","6","0","0","0.6810032433113036"
"373","true","0.2","1.02","0.627","0.75","82","26.557151466809387","10.312234622132495","0.2995808368882917"
"374","true","0.2","1.02","0.627","0.75","7","0","0","0.811897471324615"
"373","true","0.2","1.02","0.627","0.75","83","26.605391538586556","10.341454364699322","0.2995808368882917"
"373","true","0.2","1.02","0.627","0.75","84","25.93479294974363","10.18775246696918","0.3536021012928234"
"373","true","0.2","1.02","0.627","0.75","85","26.144196507156344","10.23255319998925","0.25014510617999414"
"373","true","0.2","1.02","0.627","0.75","86","25.855881768883435","10.216426984550449","0.23512500000000003"
"373","true","0.2","1.02","0.627","0.75","87","26.435409714748218","10.225992545385967","0.23512500000000003"
"373","true","0.2","1.02","0.627","0.75","88","26.186444726804474","10.03710001682381","0.23512500000000003"
"373","true","0.2","1.02","0.627","0.75","89","26.097920836828408","10.069709481677663","0.23512500000000003"
"373","true","0.2","1.02","0.627","0.75","90","26.02958072936341","10.043802702056043","0.24461342268746727"
"373","true","0.2","1.02","0.627","0.75","91","25.27259360747241","9.918809586557327","0.3621759226874673"
"373","true","0.2","1.02","0.627","0.75","92","25.11508261387721","9.771990487024269","0.3621759226874673"
"373","true","0.2","1.02","0.627","0.75","93","24.365979092196866","9.481231891392538","0.33267726590612035"
"373","true","0.2","1.02","0.627","0.75","94","24.898387199054074","9.481834191259953","0.23525385130532012"
"373","true","0.2","1.02","0.627","0.75","95","24.718439628110694","9.312334349087784","0.23512500000000003"
"373","true","0.2","1.02","0.627","0.75","96","24.916233031036075","9.342254869212777","0.23512500000000003"
"373","true","0.2","1.02","0.627","0.75","97","25.058681212774605","9.331422667390784","0.2759089609548334"
"373","true","0.2","1.02","0.627","0.75","98","24.829227410551766","9.328074272967799","0.23512500000000003"
"373","true","0.2","1.02","0.627","0.75","99","24.845074212362263","9.353344686720485","0.250363612521809"
"373","true","0.2","1.02","0.627","0.75","100","24.826287940637346","9.395016357598122","0.24318162331076745"
"373","true","0.2","1.02","0.627","0.75","101","24.760452384264635","9.433745156271703","0.23512500000000003"
"373","true","0.2","1.02","0.627","0.75","102","24.458423747894848","9.308087082260837","0.23512500000000003"
"373","true","0.2","1.02","0.627","0.75","103","24.32722251265487","9.227348846015353","0.23512500000000003"
"373","true","0.2","1.02","0.627","0.75","104","24.392415803860395","9.22784312486708","0.23512500000000003"
"373","true","0.2","1.02","0.627","0.75","105","23.8940534836057","9.173919746505758","0.23512500000000003"
"373","true","0.2","1.02","0.627","0.75","106","23.766603287015514","9.125068324066612","0.23512500000000003"
"373","true","0.2","1.02","0.627","0.75","107","23.947951370355366","9.18459652888379","0.35268750000000004"
"373","true","0.2","1.02","0.627","0.75","108","23.93576320743183","9.200810456867575","0.3362150862759697"
"373","true","0.2","1.02","0.627","0.75","109","24.851801336282467","9.216463451039475","0.23512500000000003"
"373","true","0.2","1.02","0.627","0.75","110","24.317892917727875","9.00478120909946","0.23512500000000003"
"373","true","0.2","1.02","0.627","0.75","111","23.90812571849453","8.851430994881275","0.23512500000000003"
"373","true","0.2","1.02","0.627","0.75","112","23.847673559296613","8.853999417094656","0.23512500000000003"
"373","true","0.2","1.02","0.627","0.75","113","23.768767537834286","8.82251138321131","0.23512500000000003"
"373","true","0.2","1.02","0.627","0.75","114","23.591113341760632","8.768498917699574","0.2449784635475191"
"373","true","0.2","1.02","0.627","0.75","115","23.368804815169568","8.686598518345674","0.2389414237807033"
"373","true","0.2","1.02","0.627","0.75","116","22.336072165207835","8.313132253346945","0.23512500000000003"
"373","true","0.2","1.02","0.627","0.75","117","22.189708527590142","8.217077148106563","0.23512500000000003"
"373","true","0.2","1.02","0.627","0.75","118","22.177054860349497","8.228547378001146","0.23512500000000003"
"373","true","0.2","1.02","0.627","0.75","119","22.244947921797483","8.2816701672297","0.3494583389234947"
"373","true","0.2","1.02","0.627","0.75","120","22.189043310256785","8.255259529919877","0.4575120268785985"
"373","true","0.2","1.02","0.627","0.75","121","22.20895704691345","8.203266486117652","0.5715241359888816"
"373","true","0.2","1.02","0.627","0.75","122","22.181940477858596","8.236024034455438","0.4459137574722939"
"373","true","0.2","1.02","0.627","0.75","123","21.981315116712327","8.211605356203354","0.3683713117729185"
"373","true","0.2","1.02","0.627","0.75","124","22.05005776340402","8.155860258528904","0.23512500000000003"
"373","true","0.2","1.02","0.627","0.75","125","22.09355427041418","8.1822693212068","0.23512500000000003"
"373","true","0.2","1.02","0.627","0.75","126","21.842617180536433","8.166266255909253","0.23512500000000003"
"373","true","0.2","1.02","0.627","0.75","127","21.929387948493815","8.250110121499564","0.3514386685490631"
"373","true","0.2","1.02","0.627","0.75","128","22.058380050951996","8.287233260579795","0.3923812423939166"
"373","true","0.2","1.02","0.627","0.75","129","21.47318919359118","8.015320064648876","0.44944766078177234"
"373","true","0.2","1.02","0.627","0.75","130","21.807999270682767","8.040635413778816","0.3479246725322213"
"373","true","0.2","1.02","0.627","0.75","131","21.54328497329928","7.928999450402729","0.23512500000000003"
"373","true","0.2","1.02","0.627","0.75","132","21.57136626871306","7.938994432812816","0.23512500000000003"
"373","true","0.2","1.02","0.627","0.75","133","21.20761010124273","7.751261710435447","0.23512500000000003"
"373","true","0.2","1.02","0.627","0.75","134","20.956249146168613","7.63151053979788","0.27220338965092333"
"373","true","0.2","1.02","0.627","0.75","135","21.39959047268703","7.647224112820795","0.23512500000000003"
"373","true","0.2","1.02","0.627","0.75","136","21.750527067624297","7.649747622429824","0.23512500000000003"
"373","true","0.2","1.02","0.627","0.75","137","21.49829849266018","7.541432280550328","0.23512500000000003"
"373","true","0.2","1.02","0.627","0.75","138","21.542078640185657","7.505217400104052","0.23512500000000003"
"373","true","0.2","1.02","0.627","0.75","139","21.67425660064311","7.514914494993973","0.23512500000000003"
"373","true","0.2","1.02","0.627","0.75","140","21.906315735103032","7.511806600852741","0.23512500000000003"
"373","true","0.2","1.02","0.627","0.75","141","21.796355317599314","7.504837582817603","0.23512500000000003"
"373","true","0.2","1.02","0.627","0.75","142","21.503459992376502","7.37707627589686","0.23512500000000003"
"373","true","0.2","1.02","0.627","0.75","143","21.543020224516695","7.39451078993622","0.23512500000000003"
"373","true","0.2","1.02","0.627","0.75","144","21.31592033897321","7.290976181688876","0.2535877960335844"
"373","true","0.2","1.02","0.627","0.75","145","21.204031512615163","7.323382908308855","0.3265157060224052"
"373","true","0.2","1.02","0.627","0.75","146","21.192746400432508","7.318173143846394","0.23512500000000003"
"373","true","0.2","1.02","0.627","0.75","147","21.192744287094925","7.337915069839559","0.251898926740002"
"373","true","0.2","1.02","0.627","0.75","148","21.5330864062863","7.346624560702714","0.23512500000000003"
"373","true","0.2","1.02","0.627","0.75","149","21.539531742919674","7.360615287803192","0.23512500000000003"
"373","true","0.2","1.02","0.627","0.75","150","21.515502203071247","7.34356707031765","0.23512500000000003"
